pairs	Predictions	Scores
MG592577.1:Vibrio sp. 10N.5	0	0
MG592577.1:Vibrio sp. F12	0	0
MG592577.1:Vibrio sp. F13	0	0
MG592577.1:Vibrio splendidus	0	0
MG592577.1:Vibrio tasmaniensis	0	0
MG592577.1:Vibrio vulnificus	0	0
MG592578.1:Aliivibrio fischeri	0	0
MG592578.1:Enterovibrio norvegicus	0	0
MG592578.1:Shewanella sp. 10N.6	0	0
MG592578.1:Shewanella sp. 10N.7	0	0
MG592578.1:Vibrio alginolyticus	0	0
MG592578.1:Vibrio anguillarum	0	0
MG592578.1:Vibrio breoganii	0	0
MG592578.1:Vibrio cyclitrophicus	0	0
MG592578.1:Vibrio kanaloae	0	0
MG592578.1:Vibrio lentus	0	0
MG592578.1:Vibrio parahaemolyticus	0	0
MG592578.1:Vibrio sp. 10N.1	0	0
MG592578.1:Vibrio sp. 10N.2	0	0
MG592578.1:Vibrio sp. 10N.3	0	0
MG592578.1:Vibrio sp. 10N.4	0	0
MG592578.1:Vibrio sp. 10N.5	0	0
MG592578.1:Vibrio sp. F12	0	0
MG592578.1:Vibrio sp. F13	0	0
MG592578.1:Vibrio splendidus	1	1
MG592578.1:Vibrio tasmaniensis	0	0
MG592578.1:Vibrio vulnificus	0	0
MG592579.1:Aliivibrio fischeri	0	0
MG592579.1:Enterovibrio norvegicus	0	0
MG592579.1:Shewanella sp. 10N.6	0	0
MG592579.1:Shewanella sp. 10N.7	0	0
MG592579.1:Vibrio alginolyticus	0	0
MG592579.1:Vibrio anguillarum	0	0
MG592579.1:Vibrio breoganii	1	1
MG592579.1:Vibrio cyclitrophicus	0	0
MG592579.1:Vibrio kanaloae	0	0
MG592579.1:Vibrio lentus	0	0
MG592579.1:Vibrio parahaemolyticus	0	0
MG592579.1:Vibrio sp. 10N.1	0	0
MG592579.1:Vibrio sp. 10N.2	0	0
MG592579.1:Vibrio sp. 10N.3	0	0
MG592579.1:Vibrio sp. 10N.4	0	0
MG592579.1:Vibrio sp. 10N.5	0	0
MG592579.1:Vibrio sp. F12	0	0
MG592579.1:Vibrio sp. F13	0	0
MG592579.1:Vibrio splendidus	0	0
MG592579.1:Vibrio tasmaniensis	0	0
MG592579.1:Vibrio vulnificus	0	0
MG592580.1:Aliivibrio fischeri	0	0
MG592580.1:Enterovibrio norvegicus	0	0
MG592580.1:Shewanella sp. 10N.6	0	0
MG592580.1:Shewanella sp. 10N.7	1	1
MG592580.1:Vibrio alginolyticus	0	0
MG592580.1:Vibrio anguillarum	0	0
MG592580.1:Vibrio breoganii	0	0
MG592580.1:Vibrio cyclitrophicus	0	0
MG592580.1:Vibrio kanaloae	0	0
MG592580.1:Vibrio lentus	0	0
MG592580.1:Vibrio parahaemolyticus	0	0
MG592580.1:Vibrio sp. 10N.1	0	0
MG592580.1:Vibrio sp. 10N.2	0	0
MG592580.1:Vibrio sp. 10N.3	0	0
MG592580.1:Vibrio sp. 10N.4	0	0
MG592580.1:Vibrio sp. 10N.5	0	0
MG592580.1:Vibrio sp. F12	0	0
MG592580.1:Vibrio sp. F13	0	0
MG592580.1:Vibrio splendidus	0	0
MG592580.1:Vibrio tasmaniensis	0	0
MG592580.1:Vibrio vulnificus	0	0
MG592581.1:Aliivibrio fischeri	0	0
MG592581.1:Enterovibrio norvegicus	0	0
MG592581.1:Shewanella sp. 10N.6	0	0
MG592581.1:Shewanella sp. 10N.7	0	0
MG592581.1:Vibrio alginolyticus	0	0
MG592581.1:Vibrio anguillarum	0	0
MG592581.1:Vibrio breoganii	0	0
MG592581.1:Vibrio cyclitrophicus	0	0
MG592581.1:Vibrio kanaloae	0	0
MG592581.1:Vibrio lentus	0	0
MG592581.1:Vibrio parahaemolyticus	0	0
MG592581.1:Vibrio sp. 10N.1	0	0
MG592581.1:Vibrio sp. 10N.2	0	0
MG592581.1:Vibrio sp. 10N.3	0	0
MG592581.1:Vibrio sp. 10N.4	0	0
MG592581.1:Vibrio sp. 10N.5	0	0
MG592581.1:Vibrio sp. F12	0	0
MG592581.1:Vibrio sp. F13	0	0
MG592581.1:Vibrio splendidus	0	0
MG592581.1:Vibrio tasmaniensis	0	0
MG592581.1:Vibrio vulnificus	0	0
MG592583.1:Aliivibrio fischeri	0	0
MG592583.1:Enterovibrio norvegicus	0	0
MG592583.1:Shewanella sp. 10N.6	0	0
MG592583.1:Shewanella sp. 10N.7	0	0
MG592583.1:Vibrio alginolyticus	0	0
MG592583.1:Vibrio anguillarum	0	0
MG592583.1:Vibrio breoganii	0	0
MG592583.1:Vibrio cyclitrophicus	0	0
MG592583.1:Vibrio kanaloae	0	0
MG592583.1:Vibrio lentus	0	0
MG592583.1:Vibrio parahaemolyticus	0	0
MG592583.1:Vibrio sp. 10N.1	0	0
MG592583.1:Vibrio sp. 10N.2	0	0
MG592583.1:Vibrio sp. 10N.3	0	0
MG592583.1:Vibrio sp. 10N.4	0	0
MG592583.1:Vibrio sp. 10N.5	0	0
MG592583.1:Vibrio sp. F12	0	0
MG592583.1:Vibrio sp. F13	1	1
MG592583.1:Vibrio splendidus	0	0
MG592583.1:Vibrio tasmaniensis	0	0
MG592583.1:Vibrio vulnificus	0	0
MG592584.1:Aliivibrio fischeri	0	0
MG592584.1:Enterovibrio norvegicus	0	0
MG592584.1:Shewanella sp. 10N.6	0	0
MG592584.1:Shewanella sp. 10N.7	0	0
MG592584.1:Vibrio alginolyticus	0	0
MG592584.1:Vibrio anguillarum	0	0
MG592584.1:Vibrio breoganii	0	0
MG592584.1:Vibrio cyclitrophicus	1	1
MG592584.1:Vibrio kanaloae	0	0
MG592584.1:Vibrio lentus	0	0
MG592584.1:Vibrio parahaemolyticus	0	0
MG592584.1:Vibrio sp. 10N.1	0	0
MG592584.1:Vibrio sp. 10N.2	0	0
MG592584.1:Vibrio sp. 10N.3	0	0
MG592584.1:Vibrio sp. 10N.4	0	0
MG592584.1:Vibrio sp. 10N.5	0	0
MG592584.1:Vibrio sp. F12	0	0
MG592584.1:Vibrio sp. F13	0	0
MG592584.1:Vibrio splendidus	0	0
MG592584.1:Vibrio tasmaniensis	0	0
MG592584.1:Vibrio vulnificus	0	0
MG592585.1:Aliivibrio fischeri	0	0
MG592585.1:Enterovibrio norvegicus	0	0
MG592585.1:Shewanella sp. 10N.6	1	1
MG592585.1:Shewanella sp. 10N.7	0	0
MG592585.1:Vibrio alginolyticus	0	0
MG592585.1:Vibrio anguillarum	0	0
MG592585.1:Vibrio breoganii	1	1
MG592585.1:Vibrio cyclitrophicus	1	1
MG592585.1:Vibrio kanaloae	0	0
MG592585.1:Vibrio lentus	1	1
MG592585.1:Vibrio parahaemolyticus	0	0
MG592585.1:Vibrio sp. 10N.1	0	0
MG592585.1:Vibrio sp. 10N.2	0	0
MG592585.1:Vibrio sp. 10N.3	0	0
MG592585.1:Vibrio sp. 10N.4	0	0
MG592585.1:Vibrio sp. 10N.5	0	0
MG592585.1:Vibrio sp. F12	0	0
MG592585.1:Vibrio sp. F13	1	1
MG592585.1:Vibrio splendidus	1	1
MG592585.1:Vibrio tasmaniensis	0	0
MG592585.1:Vibrio vulnificus	0	0
MG592587.1:Aliivibrio fischeri	0	0
MG592587.1:Enterovibrio norvegicus	0	0
MG592587.1:Shewanella sp. 10N.6	0	0
MG592587.1:Shewanella sp. 10N.7	0	0
MG592587.1:Vibrio alginolyticus	0	0
MG592587.1:Vibrio anguillarum	0	0
MG592587.1:Vibrio breoganii	0	0
MG592587.1:Vibrio cyclitrophicus	0	0
MG592587.1:Vibrio kanaloae	0	0
MG592587.1:Vibrio lentus	0	0
MG592587.1:Vibrio parahaemolyticus	0	0
MG592587.1:Vibrio sp. 10N.1	0	0
MG592587.1:Vibrio sp. 10N.2	0	0
MG592587.1:Vibrio sp. 10N.3	0	0
MG592587.1:Vibrio sp. 10N.4	0	0
MG592587.1:Vibrio sp. 10N.5	0	0
MG592587.1:Vibrio sp. F12	0	0
MG592587.1:Vibrio sp. F13	1	1
MG592587.1:Vibrio splendidus	0	0
MG592587.1:Vibrio tasmaniensis	0	0
MG592587.1:Vibrio vulnificus	0	0
MG592588.1:Aliivibrio fischeri	0	0
MG592588.1:Enterovibrio norvegicus	0	0
MG592588.1:Shewanella sp. 10N.6	0	0
MG592588.1:Shewanella sp. 10N.7	0	0
MG592588.1:Vibrio alginolyticus	0	0
MG592588.1:Vibrio anguillarum	0	0
MG592588.1:Vibrio breoganii	0	0
MG592588.1:Vibrio cyclitrophicus	0	0
MG592588.1:Vibrio kanaloae	0	0
MG592588.1:Vibrio lentus	1	1
MG592588.1:Vibrio parahaemolyticus	0	0
MG592588.1:Vibrio sp. 10N.1	1	1
MG592588.1:Vibrio sp. 10N.2	0	0
MG592588.1:Vibrio sp. 10N.3	0	0
MG592588.1:Vibrio sp. 10N.4	0	0
MG592588.1:Vibrio sp. 10N.5	0	0
MG592588.1:Vibrio sp. F12	0	0
MG592588.1:Vibrio sp. F13	0	0
MG592588.1:Vibrio splendidus	0	0
MG592588.1:Vibrio tasmaniensis	0	0
MG592588.1:Vibrio vulnificus	0	0
MG592589.1:Aliivibrio fischeri	0	0
MG592589.1:Enterovibrio norvegicus	0	0
MG592589.1:Shewanella sp. 10N.6	0	0
MG592589.1:Shewanella sp. 10N.7	0	0
MG592589.1:Vibrio alginolyticus	0	0
MG592589.1:Vibrio anguillarum	0	0
MG592589.1:Vibrio breoganii	0	0
MG592589.1:Vibrio cyclitrophicus	0	0
MG592589.1:Vibrio kanaloae	0	0
MG592589.1:Vibrio lentus	0	0
MG592589.1:Vibrio parahaemolyticus	0	0
MG592589.1:Vibrio sp. 10N.1	1	1
MG592589.1:Vibrio sp. 10N.2	0	0
MG592589.1:Vibrio sp. 10N.3	0	0
MG592589.1:Vibrio sp. 10N.4	0	0
MG592589.1:Vibrio sp. 10N.5	0	0
MG592589.1:Vibrio sp. F12	0	0
MG592589.1:Vibrio sp. F13	0	0
MG592589.1:Vibrio splendidus	0	0
MG592589.1:Vibrio tasmaniensis	0	0
MG592589.1:Vibrio vulnificus	0	0
MG592590.1:Aliivibrio fischeri	0	0
MG592590.1:Enterovibrio norvegicus	0	0
MG592590.1:Shewanella sp. 10N.6	0	0
MG592590.1:Shewanella sp. 10N.7	0	0
MG592590.1:Vibrio alginolyticus	0	0
MG592590.1:Vibrio anguillarum	0	0
MG592590.1:Vibrio breoganii	0	0
MG592590.1:Vibrio cyclitrophicus	0	0
MG592590.1:Vibrio kanaloae	0	0
MG592590.1:Vibrio lentus	1	1
MG592590.1:Vibrio parahaemolyticus	0	0
MG592590.1:Vibrio sp. 10N.1	0	0
MG592590.1:Vibrio sp. 10N.2	0	0
MG592590.1:Vibrio sp. 10N.3	0	0
MG592590.1:Vibrio sp. 10N.4	0	0
MG592590.1:Vibrio sp. 10N.5	0	0
MG592590.1:Vibrio sp. F12	0	0
MG592590.1:Vibrio sp. F13	0	0
MG592590.1:Vibrio splendidus	0	0
MG592590.1:Vibrio tasmaniensis	0	0
MG592590.1:Vibrio vulnificus	0	0
MG592591.1:Aliivibrio fischeri	0	0
MG592591.1:Enterovibrio norvegicus	0	0
MG592591.1:Shewanella sp. 10N.6	0	0
MG592591.1:Shewanella sp. 10N.7	0	0
MG592591.1:Vibrio alginolyticus	0	0
MG592591.1:Vibrio anguillarum	0	0
MG592591.1:Vibrio breoganii	1	1
MG592591.1:Vibrio cyclitrophicus	0	0
MG592591.1:Vibrio kanaloae	0	0
MG592591.1:Vibrio lentus	0	0
MG592591.1:Vibrio parahaemolyticus	0	0
MG592591.1:Vibrio sp. 10N.1	0	0
MG592591.1:Vibrio sp. 10N.2	0	0
MG592591.1:Vibrio sp. 10N.3	0	0
MG592591.1:Vibrio sp. 10N.4	0	0
MG592591.1:Vibrio sp. 10N.5	0	0
MG592591.1:Vibrio sp. F12	0	0
MG592591.1:Vibrio sp. F13	0	0
MG592591.1:Vibrio splendidus	0	0
MG592591.1:Vibrio tasmaniensis	0	0
MG592591.1:Vibrio vulnificus	0	0
MG592592.1:Aliivibrio fischeri	0	0
MG592592.1:Enterovibrio norvegicus	0	0
MG592592.1:Shewanella sp. 10N.6	0	0
MG592592.1:Shewanella sp. 10N.7	0	0
MG592592.1:Vibrio alginolyticus	0	0
MG592592.1:Vibrio anguillarum	0	0
MG592592.1:Vibrio breoganii	0	0
MG592592.1:Vibrio cyclitrophicus	0	0
MG592592.1:Vibrio kanaloae	0	0
MG592592.1:Vibrio lentus	0	0
MG592592.1:Vibrio parahaemolyticus	0	0
MG592592.1:Vibrio sp. 10N.1	0	0
MG592592.1:Vibrio sp. 10N.2	0	0
MG592592.1:Vibrio sp. 10N.3	0	0
MG592592.1:Vibrio sp. 10N.4	0	0
MG592592.1:Vibrio sp. 10N.5	0	0
MG592592.1:Vibrio sp. F12	0	0
MG592592.1:Vibrio sp. F13	0	0
MG592592.1:Vibrio splendidus	1	1
MG592592.1:Vibrio tasmaniensis	0	0
MG592592.1:Vibrio vulnificus	0	0
MG592593.1:Aliivibrio fischeri	0	0
MG592593.1:Enterovibrio norvegicus	0	0
MG592593.1:Shewanella sp. 10N.6	0	0
MG592593.1:Shewanella sp. 10N.7	0	0
MG592593.1:Vibrio alginolyticus	0	0
MG592593.1:Vibrio anguillarum	0	0
MG592593.1:Vibrio breoganii	1	1
MG592593.1:Vibrio cyclitrophicus	0	0
MG592593.1:Vibrio kanaloae	0	0
MG592593.1:Vibrio lentus	0	0
MG592593.1:Vibrio parahaemolyticus	0	0
MG592593.1:Vibrio sp. 10N.1	0	0
MG592593.1:Vibrio sp. 10N.2	0	0
MG592593.1:Vibrio sp. 10N.3	0	0
MG592593.1:Vibrio sp. 10N.4	0	0
MG592593.1:Vibrio sp. 10N.5	0	0
MG592593.1:Vibrio sp. F12	0	0
MG592593.1:Vibrio sp. F13	0	0
MG592593.1:Vibrio splendidus	0	0
MG592593.1:Vibrio tasmaniensis	0	0
MG592593.1:Vibrio vulnificus	0	0
MG592594.1:Aliivibrio fischeri	0	0
MG592594.1:Enterovibrio norvegicus	0	0
MG592594.1:Shewanella sp. 10N.6	0	0
MG592594.1:Shewanella sp. 10N.7	0	0
MG592594.1:Vibrio alginolyticus	0	0
MG592594.1:Vibrio anguillarum	0	0
MG592594.1:Vibrio breoganii	1	1
MG592594.1:Vibrio cyclitrophicus	0	0
MG592594.1:Vibrio kanaloae	0	0
MG592594.1:Vibrio lentus	0	0
MG592594.1:Vibrio parahaemolyticus	0	0
MG592594.1:Vibrio sp. 10N.1	0	0
MG592594.1:Vibrio sp. 10N.2	0	0
MG592594.1:Vibrio sp. 10N.3	0	0
MG592594.1:Vibrio sp. 10N.4	0	0
MG592594.1:Vibrio sp. 10N.5	0	0
MG592594.1:Vibrio sp. F12	0	0
MG592594.1:Vibrio sp. F13	0	0
MG592594.1:Vibrio splendidus	0	0
MG592594.1:Vibrio tasmaniensis	0	0
MG592594.1:Vibrio vulnificus	0	0
MG592595.1:Aliivibrio fischeri	0	0
MG592595.1:Enterovibrio norvegicus	0	0
MG592595.1:Shewanella sp. 10N.6	0	0
MG592595.1:Shewanella sp. 10N.7	0	0
MG592595.1:Vibrio alginolyticus	0	0
MG592595.1:Vibrio anguillarum	0	0
MG592595.1:Vibrio breoganii	0	0
MG592595.1:Vibrio cyclitrophicus	0	0
MG592595.1:Vibrio kanaloae	0	0
MG592595.1:Vibrio lentus	1	1
MG592595.1:Vibrio parahaemolyticus	0	0
MG592595.1:Vibrio sp. 10N.1	0	0
MG592595.1:Vibrio sp. 10N.2	0	0
MG592595.1:Vibrio sp. 10N.3	0	0
MG592595.1:Vibrio sp. 10N.4	0	0
MG592595.1:Vibrio sp. 10N.5	0	0
MG592595.1:Vibrio sp. F12	0	0
MG592595.1:Vibrio sp. F13	0	0
MG592595.1:Vibrio splendidus	0	0
MG592595.1:Vibrio tasmaniensis	0	0
MG592595.1:Vibrio vulnificus	0	0
MG592596.1:Aliivibrio fischeri	0	0
MG592596.1:Enterovibrio norvegicus	0	0
MG592596.1:Shewanella sp. 10N.6	0	0
MG592596.1:Shewanella sp. 10N.7	0	0
MG592596.1:Vibrio alginolyticus	0	0
MG592596.1:Vibrio anguillarum	0	0
MG592596.1:Vibrio breoganii	0	0
MG592596.1:Vibrio cyclitrophicus	0	0
MG592596.1:Vibrio kanaloae	0	0
MG592596.1:Vibrio lentus	0	0
MG592596.1:Vibrio parahaemolyticus	0	0
MG592596.1:Vibrio sp. 10N.1	0	0
MG592596.1:Vibrio sp. 10N.2	0	0
MG592596.1:Vibrio sp. 10N.3	0	0
MG592596.1:Vibrio sp. 10N.4	0	0
MG592596.1:Vibrio sp. 10N.5	0	0
MG592596.1:Vibrio sp. F12	0	0
MG592596.1:Vibrio sp. F13	0	0
MG592596.1:Vibrio splendidus	0	0
MG592596.1:Vibrio tasmaniensis	1	1
MG592596.1:Vibrio vulnificus	0	0
MG592597.1:Aliivibrio fischeri	0	0
MG592597.1:Enterovibrio norvegicus	0	0
MG592597.1:Shewanella sp. 10N.6	0	0
MG592597.1:Shewanella sp. 10N.7	0	0
MG592597.1:Vibrio alginolyticus	0	0
MG592597.1:Vibrio anguillarum	0	0
MG592597.1:Vibrio breoganii	1	1
MG592597.1:Vibrio cyclitrophicus	0	0
MG592597.1:Vibrio kanaloae	0	0
MG592597.1:Vibrio lentus	0	0
MG592597.1:Vibrio parahaemolyticus	0	0
MG592597.1:Vibrio sp. 10N.1	0	0
MG592597.1:Vibrio sp. 10N.2	0	0
MG592597.1:Vibrio sp. 10N.3	0	0
MG592597.1:Vibrio sp. 10N.4	0	0
MG592597.1:Vibrio sp. 10N.5	0	0
MG592597.1:Vibrio sp. F12	0	0
MG592597.1:Vibrio sp. F13	0	0
MG592597.1:Vibrio splendidus	0	0
MG592597.1:Vibrio tasmaniensis	0	0
MG592597.1:Vibrio vulnificus	0	0
MG592599.1:Aliivibrio fischeri	0	0
MG592599.1:Enterovibrio norvegicus	0	0
MG592599.1:Shewanella sp. 10N.6	0	0
MG592599.1:Shewanella sp. 10N.7	0	0
MG592599.1:Vibrio alginolyticus	0	0
MG592599.1:Vibrio anguillarum	0	0
MG592599.1:Vibrio breoganii	0	0
MG592599.1:Vibrio cyclitrophicus	1	1
MG592599.1:Vibrio kanaloae	0	0
MG592599.1:Vibrio lentus	0	0
MG592599.1:Vibrio parahaemolyticus	0	0
MG592599.1:Vibrio sp. 10N.1	0	0
MG592599.1:Vibrio sp. 10N.2	0	0
MG592599.1:Vibrio sp. 10N.3	0	0
MG592599.1:Vibrio sp. 10N.4	0	0
MG592599.1:Vibrio sp. 10N.5	0	0
MG592599.1:Vibrio sp. F12	0	0
MG592599.1:Vibrio sp. F13	0	0
MG592599.1:Vibrio splendidus	0	0
MG592599.1:Vibrio tasmaniensis	0	0
MG592599.1:Vibrio vulnificus	0	0
MG592600.1:Aliivibrio fischeri	0	0
MG592600.1:Enterovibrio norvegicus	0	0
MG592600.1:Shewanella sp. 10N.6	0	0
MG592600.1:Shewanella sp. 10N.7	0	0
MG592600.1:Vibrio alginolyticus	0	0
MG592600.1:Vibrio anguillarum	0	0
MG592600.1:Vibrio breoganii	0	0
MG592600.1:Vibrio cyclitrophicus	1	1
MG592600.1:Vibrio kanaloae	0	0
MG592600.1:Vibrio lentus	0	0
MG592600.1:Vibrio parahaemolyticus	0	0
MG592600.1:Vibrio sp. 10N.1	0	0
MG592600.1:Vibrio sp. 10N.2	0	0
MG592600.1:Vibrio sp. 10N.3	0	0
MG592600.1:Vibrio sp. 10N.4	0	0
MG592600.1:Vibrio sp. 10N.5	0	0
MG592600.1:Vibrio sp. F12	0	0
MG592600.1:Vibrio sp. F13	0	0
MG592600.1:Vibrio splendidus	0	0
MG592600.1:Vibrio tasmaniensis	0	0
MG592600.1:Vibrio vulnificus	0	0
MG592601.1:Aliivibrio fischeri	0	0
MG592601.1:Enterovibrio norvegicus	0	0
MG592601.1:Shewanella sp. 10N.6	0	0
MG592601.1:Shewanella sp. 10N.7	0	0
MG592601.1:Vibrio alginolyticus	0	0
MG592601.1:Vibrio anguillarum	0	0
MG592601.1:Vibrio breoganii	0	0
MG592601.1:Vibrio cyclitrophicus	0	0
MG592601.1:Vibrio kanaloae	0	0
MG592601.1:Vibrio lentus	1	1
MG592601.1:Vibrio parahaemolyticus	0	0
MG592601.1:Vibrio sp. 10N.1	0	0
MG592601.1:Vibrio sp. 10N.2	0	0
MG592601.1:Vibrio sp. 10N.3	0	0
MG592601.1:Vibrio sp. 10N.4	0	0
MG592601.1:Vibrio sp. 10N.5	0	0
MG592601.1:Vibrio sp. F12	0	0
MG592601.1:Vibrio sp. F13	0	0
MG592601.1:Vibrio splendidus	0	0
MG592601.1:Vibrio tasmaniensis	0	0
MG592601.1:Vibrio vulnificus	0	0
MG592603.1:Aliivibrio fischeri	0	0
MG592603.1:Enterovibrio norvegicus	0	0
MG592603.1:Shewanella sp. 10N.6	0	0
MG592603.1:Shewanella sp. 10N.7	0	0
MG592603.1:Vibrio alginolyticus	0	0
MG592603.1:Vibrio anguillarum	0	0
MG592603.1:Vibrio breoganii	1	1
MG592603.1:Vibrio cyclitrophicus	0	0
MG592603.1:Vibrio kanaloae	0	0
MG592603.1:Vibrio lentus	0	0
MG592603.1:Vibrio parahaemolyticus	0	0
MG592603.1:Vibrio sp. 10N.1	0	0
MG592603.1:Vibrio sp. 10N.2	0	0
MG592603.1:Vibrio sp. 10N.3	0	0
MG592603.1:Vibrio sp. 10N.4	0	0
MG592603.1:Vibrio sp. 10N.5	0	0
MG592603.1:Vibrio sp. F12	0	0
MG592603.1:Vibrio sp. F13	0	0
MG592603.1:Vibrio splendidus	0	0
MG592603.1:Vibrio tasmaniensis	0	0
MG592603.1:Vibrio vulnificus	0	0
MG592605.1:Aliivibrio fischeri	0	0
MG592605.1:Enterovibrio norvegicus	0	0
MG592605.1:Shewanella sp. 10N.6	0	0
MG592605.1:Shewanella sp. 10N.7	0	0
MG592605.1:Vibrio alginolyticus	0	0
MG592605.1:Vibrio anguillarum	0	0
MG592605.1:Vibrio breoganii	1	1
MG592605.1:Vibrio cyclitrophicus	0	0
MG592605.1:Vibrio kanaloae	0	0
MG592605.1:Vibrio lentus	0	0
MG592605.1:Vibrio parahaemolyticus	0	0
MG592605.1:Vibrio sp. 10N.1	0	0
MG592605.1:Vibrio sp. 10N.2	0	0
MG592605.1:Vibrio sp. 10N.3	0	0
MG592605.1:Vibrio sp. 10N.4	0	0
MG592605.1:Vibrio sp. 10N.5	0	0
MG592605.1:Vibrio sp. F12	0	0
MG592605.1:Vibrio sp. F13	0	0
MG592605.1:Vibrio splendidus	0	0
MG592605.1:Vibrio tasmaniensis	0	0
MG592605.1:Vibrio vulnificus	0	0
MG592606.1:Aliivibrio fischeri	0	0
MG592606.1:Enterovibrio norvegicus	0	0
MG592606.1:Shewanella sp. 10N.6	0	0
MG592606.1:Shewanella sp. 10N.7	0	0
MG592606.1:Vibrio alginolyticus	0	0
MG592606.1:Vibrio anguillarum	0	0
MG592606.1:Vibrio breoganii	1	1
MG592606.1:Vibrio cyclitrophicus	0	0
MG592606.1:Vibrio kanaloae	0	0
MG592606.1:Vibrio lentus	0	0
MG592606.1:Vibrio parahaemolyticus	0	0
MG592606.1:Vibrio sp. 10N.1	0	0
MG592606.1:Vibrio sp. 10N.2	0	0
MG592606.1:Vibrio sp. 10N.3	0	0
MG592606.1:Vibrio sp. 10N.4	0	0
MG592606.1:Vibrio sp. 10N.5	0	0
MG592606.1:Vibrio sp. F12	0	0
MG592606.1:Vibrio sp. F13	0	0
MG592606.1:Vibrio splendidus	0	0
MG592606.1:Vibrio tasmaniensis	0	0
MG592606.1:Vibrio vulnificus	0	0
MG592607.1:Aliivibrio fischeri	0	0
MG592607.1:Enterovibrio norvegicus	0	0
MG592607.1:Shewanella sp. 10N.6	0	0
MG592607.1:Shewanella sp. 10N.7	0	0
MG592607.1:Vibrio alginolyticus	0	0
MG592607.1:Vibrio anguillarum	0	0
MG592607.1:Vibrio breoganii	1	1
MG592607.1:Vibrio cyclitrophicus	0	0
MG592607.1:Vibrio kanaloae	0	0
MG592607.1:Vibrio lentus	0	0
MG592607.1:Vibrio parahaemolyticus	0	0
MG592607.1:Vibrio sp. 10N.1	0	0
MG592607.1:Vibrio sp. 10N.2	0	0
MG592607.1:Vibrio sp. 10N.3	0	0
MG592607.1:Vibrio sp. 10N.4	0	0
MG592607.1:Vibrio sp. 10N.5	0	0
MG592607.1:Vibrio sp. F12	0	0
MG592607.1:Vibrio sp. F13	0	0
MG592607.1:Vibrio splendidus	0	0
MG592607.1:Vibrio tasmaniensis	0	0
MG592607.1:Vibrio vulnificus	0	0
MG592608.1:Aliivibrio fischeri	0	0
MG592608.1:Enterovibrio norvegicus	0	0
MG592608.1:Shewanella sp. 10N.6	0	0
MG592608.1:Shewanella sp. 10N.7	0	0
MG592608.1:Vibrio alginolyticus	0	0
MG592608.1:Vibrio anguillarum	0	0
MG592608.1:Vibrio breoganii	0	0
MG592608.1:Vibrio cyclitrophicus	1	1
MG592608.1:Vibrio kanaloae	0	0
MG592608.1:Vibrio lentus	0	0
MG592608.1:Vibrio parahaemolyticus	0	0
MG592608.1:Vibrio sp. 10N.1	0	0
MG592608.1:Vibrio sp. 10N.2	0	0
MG592608.1:Vibrio sp. 10N.3	0	0
MG592608.1:Vibrio sp. 10N.4	0	0
MG592608.1:Vibrio sp. 10N.5	0	0
MG592608.1:Vibrio sp. F12	0	0
MG592608.1:Vibrio sp. F13	0	0
MG592608.1:Vibrio splendidus	0	0
MG592608.1:Vibrio tasmaniensis	0	0
MG592608.1:Vibrio vulnificus	0	0
MG592609.1:Aliivibrio fischeri	0	0
MG592609.1:Enterovibrio norvegicus	0	0
MG592609.1:Shewanella sp. 10N.6	0	0
MG592609.1:Shewanella sp. 10N.7	0	0
MG592609.1:Vibrio alginolyticus	0	0
MG592609.1:Vibrio anguillarum	0	0
MG592609.1:Vibrio breoganii	0	0
MG592609.1:Vibrio cyclitrophicus	0	0
MG592609.1:Vibrio kanaloae	0	0
MG592609.1:Vibrio lentus	0	0
MG592609.1:Vibrio parahaemolyticus	0	0
MG592609.1:Vibrio sp. 10N.1	0	0
MG592609.1:Vibrio sp. 10N.2	0	0
MG592609.1:Vibrio sp. 10N.3	0	0
MG592609.1:Vibrio sp. 10N.4	0	0
MG592609.1:Vibrio sp. 10N.5	0	0
MG592609.1:Vibrio sp. F12	0	0
MG592609.1:Vibrio sp. F13	0	0
MG592609.1:Vibrio splendidus	1	1
MG592609.1:Vibrio tasmaniensis	0	0
MG592609.1:Vibrio vulnificus	0	0
MG592610.1:Aliivibrio fischeri	0	0
MG592610.1:Enterovibrio norvegicus	0	0
MG592610.1:Shewanella sp. 10N.6	0	0
MG592610.1:Shewanella sp. 10N.7	0	0
MG592610.1:Vibrio alginolyticus	0	0
MG592610.1:Vibrio anguillarum	0	0
MG592610.1:Vibrio breoganii	1	1
MG592610.1:Vibrio cyclitrophicus	0	0
MG592610.1:Vibrio kanaloae	0	0
MG592610.1:Vibrio lentus	0	0
MG592610.1:Vibrio parahaemolyticus	0	0
MG592610.1:Vibrio sp. 10N.1	0	0
MG592610.1:Vibrio sp. 10N.2	0	0
MG592610.1:Vibrio sp. 10N.3	0	0
MG592610.1:Vibrio sp. 10N.4	0	0
MG592610.1:Vibrio sp. 10N.5	0	0
MG592610.1:Vibrio sp. F12	0	0
MG592610.1:Vibrio sp. F13	0	0
MG592610.1:Vibrio splendidus	0	0
MG592610.1:Vibrio tasmaniensis	0	0
MG592610.1:Vibrio vulnificus	0	0
MG592611.1:Aliivibrio fischeri	0	0
MG592611.1:Enterovibrio norvegicus	0	0
MG592611.1:Shewanella sp. 10N.6	0	0
MG592611.1:Shewanella sp. 10N.7	0	0
