Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,235560,Contig_707918.fasta,0.01602184916204925,4.467463951481337e-05,0.4571703361693371,CM
,235560,Contig_992623.fasta,0.02121206793057165,8.49662915004504e-05,0.4688515421536238,CM
,235560,Contig_1062938.fasta,0.015703409390298698,4.8317860782377985e-05,0.4585142960012901,CM
,235560,Contig_133910.fasta,0.007099144483574241,9.547719014508497e-06,0.4246042096817754,CM
,235560,Contig_136735.fasta,0.016981918494278065,5.306343238474305e-05,0.4585142960012901,CM
,235560,Contig_133582.fasta,0.029082810109945557,0.00016769270417826593,0.4789292109204878,CM
,235560,Contig_303771.fasta,0.025163913943504104,0.00012130366332522899,0.47168733777148847,CM
,235560,Contig_542493.fasta,0.017649395602754067,5.90250071477879e-05,0.4632810287815015,CM
,235560,Contig_370277.fasta,0.019461864939611856,7.542934254447804e-05,0.4665142961807742,CM
,235560,Contig_422210.fasta,0.016908901207640742,5.705492859813366e-05,0.46009227047130435,CM
,235560,Contig_53810.fasta,0.013272403722640836,3.660697387451721e-05,0.45694710846612946,CM
,235560,Contig_54994.fasta,0.02896979041311563,0.00016432779408498513,0.4781950322629704,CM
,235560,Contig_54506.fasta,0.01813002116745532,6.557650314779587e-05,0.4665142961807742,CM
,235560,Contig_24570062.fasta,0.003681937473997649,1.9176856202798633e-06,0.3912323069141443,CM
,235560,Contig_502567.fasta,0.01952706582558442,7.499280020584873e-05,0.4669798793106951,CM
,235560,Contig_985561.fasta,0.01766285666693098,5.595551579420952e-05,0.4619090217860973,CM
,235560,Contig_54969.fasta,0.0012874924815292814,0.0,0.32641356056457377,CM
,235560,Contig_135393.fasta,0.026849786588124893,0.0001427883714294927,0.47624818225884635,CM
,235560,Contig_132217.fasta,0.016567986939397775,5.333961751486006e-05,0.4603185824587472,CM
,235560,Contig_61833.fasta,0.020745535773060247,8.009229430858269e-05,0.4665142961807742,CM
,235560,Contig_499666.fasta,0.0,0.0,0.0,CM
,235560,Contig_62792.fasta,0.009199133557569458,1.6581608559614986e-05,0.4377117297187245,CM
,235560,Contig_1065841.fasta,0.02805234036920199,0.00015549645476726053,0.4781950322629704,CM
,235560,Contig_134869.fasta,0.008392147543864237,1.2795119595057079e-05,0.43730265333580987,CM
,235560,Contig_555468.fasta,0.008100752841299652,1.0163801738435407e-05,0.42790474537660406,CM
,235560,Contig_367976.fasta,0.0,0.0,0.0,CM
,235560,Contig_55642.fasta,0.003472160671503364,1.4146309344082e-06,0.3830649521648109,CM
,235560,Contig_58349.fasta,0.010837969300967525,2.2216338777267024e-05,0.44797878321619583,CM
,235560,Contig_136319.fasta,0.016843873054154114,5.959916557481509e-05,0.4616811436303074,CM
,235560,Contig_131609.fasta,0.01957725273718102,7.123283966514957e-05,0.46489204080408997,CM
